,num__tamano_tienda,num__indice_economico,num__es_feriado,num__clientes_estimados,cat__tipo_tienda,ventas_semanales
0,-0.14982113234285888,-0.28396311116405726,-0.33056679209637624,0.8588661611304309,-0.37678641944333874,40377.98940575674
1,1.287652903030916,-1.2217828455744006,-0.33056679209637624,-1.1639597522759506,0.8991835268787243,59430.33007719102
2,0.6184104421893298,1.0368597910161372,-0.33056679209637624,-0.4259530270634155,0.8991835268787243,56547.32392485434
3,-0.5878686672878373,-0.16812088666837896,-0.33056679209637624,1.0344654361637136,0.8991835268787243,36408.75201986887
4,-0.11674923695404535,-0.8617582124262099,-0.33056679209637624,1.2478680225354912,-0.37678641944333874,40500.51388974282
5,1.5522865778585355,-0.09067183669834061,-0.33056679209637624,-0.14937846800445245,0.8991835268787243,54503.50290326035
6,0.5834984409298049,-0.11306591543832382,-0.33056679209637624,0.7515727283515933,-0.37678641944333874,40000.03309609993
7,1.0471959410280753,-0.044142117896217706,-0.33056679209637624,0.15774018786348123,-0.37678641944333874,43086.25257241015
8,0.7026842484087222,-0.12571645950578675,-0.33056679209637624,-0.565011460907275,0.8991835268787243,64357.20809522696
9,1.798668166008388,1.7911984187799275,-0.33056679209637624,1.2285551308359788,-0.37678641944333874,59004.55802166705
10,0.9616081370281905,0.6797350716698681,-0.33056679209637624,0.5758620995080961,-1.6527563657654019,35933.73137154409
11,-0.6749143269411415,0.06210945836057485,-0.33056679209637624,-0.4718607675821304,-1.6527563657654019,22689.98732286827
12,1.0009832763969986,0.9993593296106527,-0.33056679209637624,-0.45349169126885375,-1.6527563657654019,40875.55765033378
13,0.388769534915914,-1.0242631632841983,-0.33056679209637624,-0.7111453988040092,0.8991835268787243,40171.54467833097
14,-0.2765098142434742,0.21853329717383876,3.025107251875596,-0.9635500514843798,0.8991835268787243,56550.64173194117
15,-1.815816918919889,1.0932808210226515,3.025107251875596,-0.41284546527203786,0.8991835268787243,28967.527782432546
16,0.09064991556518741,1.7911984187799275,-0.33056679209637624,-0.9061712273578294,0.8991835268787243,48280.04293433278
17,1.798668166008388,0.7200302498464632,-0.33056679209637624,0.44218584450351717,-1.6527563657654019,41069.96009291825
18,0.4978293641317828,1.784304582772844,-0.33056679209637624,0.2826313746578769,-0.37678641944333874,40174.9262882932
19,-1.1844712252957146,-0.8934269978073838,-0.33056679209637624,-0.18815691691199374,-1.6527563657654019,27493.492184042472
20,-1.2518346476972346,-1.38733843764687,-0.33056679209637624,-0.3929919915524698,-0.37678641944333874,26029.77029014945
21,-0.2584166701059882,-1.8136448813269612,-0.33056679209637624,-1.8705148611965925,-1.6527563657654019,24949.60420655478
22,0.9704771993070128,0.6461398855297315,-0.33056679209637624,0.5663650390528016,0.8991835268787243,51393.13534436782
23,0.82421805708735,0.861319143339626,-0.33056679209637624,-0.8661761839514409,0.8991835268787243,50672.68385507054
24,-1.815816918919889,-0.5104113557433908,-0.33056679209637624,0.4888332286588253,0.8991835268787243,27641.92965952418
25,0.26457789676949633,-0.13708176487222656,3.025107251875596,1.8529433449775594,-0.37678641944333874,55724.84137961314
26,-0.1863895641152955,0.29078113275817324,-0.33056679209637624,-1.4688130327816389,-0.37678641944333874,39276.446230366775
27,-0.3199604497470889,1.7911984187799275,-0.33056679209637624,-1.8705148611965925,-0.37678641944333874,29721.80543651549
28,-0.26997294113354403,0.2871811364571823,-0.33056679209637624,-6.413693288135887e-16,0.8991835268787243,47718.74526629547
29,-0.7354579815610273,-0.015594549677237486,-0.33056679209637624,0.5486256379399703,-0.37678641944333874,33978.69743328613
30,0.5357843448391745,-0.498012112496078,-0.33056679209637624,1.2017624747302764,-0.37678641944333874,151384.96778588425
31,-0.6469691349010576,-1.8136448813269612,-0.33056679209637624,-0.9334381048365759,-1.6527563657654019,33591.223662973454
